algorithm,file,iteration,tempo,memoria
exaustiva,input_12_5.txt,7,0.0036220550537109375,3
exaustiva,input_12_5.txt,8,0.0035829544067382812,3
exaustiva,input_12_5.txt,9,0.00330352783203125,3
exaustiva,input_12_5.txt,10,0.003640413284301758,3
exaustiva,input_16_5.txt,1,0.003920316696166992,8
exaustiva,input_16_5.txt,2,0.0039997100830078125,9
exaustiva,input_16_5.txt,3,0.003801107406616211,8
exaustiva,input_16_5.txt,4,0.0040624141693115234,8
exaustiva,input_16_5.txt,5,0.0038700103759765625,8
exaustiva,input_16_5.txt,6,0.003780841827392578,9
exaustiva,input_16_5.txt,7,0.0037202835083007812,9
exaustiva,input_16_5.txt,8,0.004621028900146484,8
exaustiva,input_16_5.txt,9,0.004571437835693359,8
exaustiva,input_16_5.txt,10,0.003692150115966797,9
exaustiva,input_24_5.txt,1,0.06271481513977051,12
exaustiva,input_24_5.txt,2,0.0643777847290039,12
exaustiva,input_24_5.txt,3,0.06342172622680664,12
exaustiva,input_24_5.txt,4,0.064422607421875,12
exaustiva,input_24_5.txt,5,0.0636904239654541,12
exaustiva,input_24_5.txt,6,0.06465864181518555,12
exaustiva,input_24_5.txt,7,0.06558609008789062,12
exaustiva,input_24_5.txt,8,0.06374168395996094,12
exaustiva,input_24_5.txt,9,0.06366777420043945,12
exaustiva,input_24_5.txt,10,0.0648200511932373,12
exaustiva,input_28_5.txt,1,0.493516206741333,8
exaustiva,input_28_5.txt,2,0.49611854553222656,8
exaustiva,input_28_5.txt,3,0.4940454959869385,8
exaustiva,input_28_5.txt,4,0.49338269233703613,8
exaustiva,input_28_5.txt,5,0.4931068420410156,8
exaustiva,input_28_5.txt,6,0.4926724433898926,8
exaustiva,input_28_5.txt,7,0.4935338497161865,8
exaustiva,input_28_5.txt,8,0.49344539642333984,8
exaustiva,input_28_5.txt,9,0.4937162399291992,8
exaustiva,input_28_5.txt,10,0.5117597579956055,8
